case_id,pipeline,model_invoked,input_tokens,output_tokens,peak_vram_mb
V2C-0617,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0621,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0630,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0632,C6_CORRECTIVE_RETRIEVAL,True,267,92,3373.177
V2C-0635,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-0653,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0658,C6_CORRECTIVE_RETRIEVAL,True,273,95,3467.683
V2C-0670,C6_CORRECTIVE_RETRIEVAL,True,273,95,3467.683
V2C-0674,C6_CORRECTIVE_RETRIEVAL,True,273,95,3467.683
V2C-0681,C6_CORRECTIVE_RETRIEVAL,True,241,93,3467.683
V2C-0698,C6_CORRECTIVE_RETRIEVAL,True,273,95,3467.683
V2C-0700,C6_CORRECTIVE_RETRIEVAL,True,267,128,3467.683
V2C-0701,C6_CORRECTIVE_RETRIEVAL,True,241,93,3467.683
V2C-0708,C6_CORRECTIVE_RETRIEVAL,True,267,92,3467.683
V2C-0714,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0717,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0718,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0722,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0729,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0735,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-0738,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0744,C6_CORRECTIVE_RETRIEVAL,True,267,92,3373.177
V2C-0745,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0757,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0761,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0767,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-0772,C6_CORRECTIVE_RETRIEVAL,True,267,92,3373.177
V2C-0773,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0787,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-0790,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0795,C6_CORRECTIVE_RETRIEVAL,True,246,96,3353.675
V2C-0796,C6_CORRECTIVE_RETRIEVAL,True,267,92,3353.675
V2C-0797,C6_CORRECTIVE_RETRIEVAL,True,241,93,3353.675
V2C-0801,C6_CORRECTIVE_RETRIEVAL,True,241,93,3353.675
V2C-0803,C6_CORRECTIVE_RETRIEVAL,True,246,96,3353.675
V2C-0811,C6_CORRECTIVE_RETRIEVAL,True,246,96,3353.675
V2C-0813,C6_CORRECTIVE_RETRIEVAL,True,241,93,3353.675
V2C-0815,C6_CORRECTIVE_RETRIEVAL,True,246,96,3353.675
V2C-0827,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-0835,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-0839,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-0842,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0844,C6_CORRECTIVE_RETRIEVAL,True,267,92,3373.177
V2C-0847,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-0850,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0851,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-0859,C6_CORRECTIVE_RETRIEVAL,True,246,96,3467.683
V2C-0862,C6_CORRECTIVE_RETRIEVAL,True,273,95,3467.683
V2C-0863,C6_CORRECTIVE_RETRIEVAL,True,246,96,3467.683
V2C-0867,C6_CORRECTIVE_RETRIEVAL,True,246,96,3467.683
V2C-0881,C6_CORRECTIVE_RETRIEVAL,True,241,93,3467.683
V2C-0886,C6_CORRECTIVE_RETRIEVAL,True,273,95,3467.683
V2C-0900,C6_CORRECTIVE_RETRIEVAL,True,267,128,3467.683
V2C-0901,C6_CORRECTIVE_RETRIEVAL,True,241,93,3467.683
V2C-0902,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0903,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-0904,C6_CORRECTIVE_RETRIEVAL,True,267,92,3373.177
V2C-0907,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-0908,C6_CORRECTIVE_RETRIEVAL,True,267,92,3373.177
V2C-0909,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0911,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-0912,C6_CORRECTIVE_RETRIEVAL,True,267,92,3373.177
V2C-0913,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0914,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0915,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-0916,C6_CORRECTIVE_RETRIEVAL,True,267,92,3373.177
V2C-0917,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0918,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0919,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-0921,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0922,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0923,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-0925,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0926,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0927,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-0928,C6_CORRECTIVE_RETRIEVAL,True,267,92,3373.177
V2C-0929,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0930,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0931,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-0932,C6_CORRECTIVE_RETRIEVAL,True,267,92,3373.177
V2C-0935,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-0936,C6_CORRECTIVE_RETRIEVAL,True,267,92,3373.177
V2C-0937,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0938,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0940,C6_CORRECTIVE_RETRIEVAL,True,267,92,3373.177
V2C-0941,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0942,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0944,C6_CORRECTIVE_RETRIEVAL,True,267,92,3373.177
V2C-0945,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0947,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-0949,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0950,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0953,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0954,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0955,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-0957,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0958,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0960,C6_CORRECTIVE_RETRIEVAL,True,267,92,3373.177
V2C-0961,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0965,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0966,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0969,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0970,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0972,C6_CORRECTIVE_RETRIEVAL,True,267,92,3373.177
V2C-0973,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0974,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0976,C6_CORRECTIVE_RETRIEVAL,True,267,92,3373.177
V2C-0977,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0978,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0979,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-0980,C6_CORRECTIVE_RETRIEVAL,True,267,92,3373.177
V2C-0981,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0982,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0988,C6_CORRECTIVE_RETRIEVAL,True,267,92,3373.177
V2C-0989,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-0990,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0991,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-0994,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-0996,C6_CORRECTIVE_RETRIEVAL,True,267,92,3467.683
V2C-0999,C6_CORRECTIVE_RETRIEVAL,True,246,96,3467.683
V2C-1000,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1001,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1002,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1003,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1010,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1011,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1012,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1013,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1014,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1015,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1016,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1017,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1019,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1020,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1022,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1024,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1025,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1026,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1028,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1030,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1032,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1033,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1035,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1036,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1037,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1039,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1040,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1043,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1045,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1046,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1047,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1049,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1050,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1055,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1057,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1061,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1065,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1070,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1074,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1076,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1077,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1079,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1080,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1082,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1087,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1088,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1091,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1093,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1095,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1096,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1104,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1107,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1109,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1110,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1115,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1116,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1118,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1119,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1120,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1123,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1127,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1128,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1130,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1133,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1139,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1141,C6_CORRECTIVE_RETRIEVAL,False,0,0,0.0
V2C-1154,C6_CORRECTIVE_RETRIEVAL,True,273,95,3467.683
V2C-1155,C6_CORRECTIVE_RETRIEVAL,True,246,96,3467.683
V2C-1156,C6_CORRECTIVE_RETRIEVAL,True,267,92,3467.683
V2C-1158,C6_CORRECTIVE_RETRIEVAL,True,273,95,3467.683
V2C-1160,C6_CORRECTIVE_RETRIEVAL,True,267,128,3467.683
V2C-1162,C6_CORRECTIVE_RETRIEVAL,True,273,95,3467.683
V2C-1163,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-1164,C6_CORRECTIVE_RETRIEVAL,True,267,92,3373.177
V2C-1171,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-1173,C6_CORRECTIVE_RETRIEVAL,True,241,93,3373.177
V2C-1175,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-1178,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-1187,C6_CORRECTIVE_RETRIEVAL,True,246,96,3373.177
V2C-1190,C6_CORRECTIVE_RETRIEVAL,True,273,95,3373.177
V2C-1194,C6_CORRECTIVE_RETRIEVAL,True,273,95,2543.335
V2C-1199,C6_CORRECTIVE_RETRIEVAL,True,246,96,2543.335
EXT-ADVERSARIAL-0002,C7_GRAPH_STRUCTURED_RAG,True,151,128,3233.655
EXT-ADVERSARIAL-0003,C7_GRAPH_STRUCTURED_RAG,True,173,128,3233.655
EXT-ADVERSARIAL-0005,C7_GRAPH_STRUCTURED_RAG,True,195,112,3233.655
EXT-ADVERSARIAL-0014,C7_GRAPH_STRUCTURED_RAG,True,151,128,3233.655
EXT-ADVERSARIAL-0015,C7_GRAPH_STRUCTURED_RAG,True,195,90,3233.655
EXT-ADVERSARIAL-0018,C7_GRAPH_STRUCTURED_RAG,True,154,128,3233.655
EXT-ADVERSARIAL-0021,C7_GRAPH_STRUCTURED_RAG,True,168,128,3233.655
EXT-ADVERSARIAL-0025,C7_GRAPH_STRUCTURED_RAG,True,192,107,3233.655
EXT-ADVERSARIAL-0026,C7_GRAPH_STRUCTURED_RAG,True,147,128,3192.336
EXT-ADVERSARIAL-0028,C7_GRAPH_STRUCTURED_RAG,True,151,49,3192.336
EXT-ADVERSARIAL-0029,C7_GRAPH_STRUCTURED_RAG,True,181,128,3192.336
EXT-ADVERSARIAL-0031,C7_GRAPH_STRUCTURED_RAG,True,166,128,3192.336
EXT-ADVERSARIAL-0032,C7_GRAPH_STRUCTURED_RAG,True,151,128,3192.336
EXT-ADVERSARIAL-0034,C7_GRAPH_STRUCTURED_RAG,True,155,128,3192.336
EXT-ADVERSARIAL-0039,C7_GRAPH_STRUCTURED_RAG,True,171,72,3192.336
EXT-ADVERSARIAL-0044,C7_GRAPH_STRUCTURED_RAG,True,151,128,3192.336
EXT-ADVERSARIAL-0050,C7_GRAPH_STRUCTURED_RAG,True,152,128,3206.9
EXT-ADVERSARIAL-0051,C7_GRAPH_STRUCTURED_RAG,True,166,128,3206.9
EXT-ADVERSARIAL-0056,C7_GRAPH_STRUCTURED_RAG,True,146,128,3206.9
EXT-ADVERSARIAL-0058,C7_GRAPH_STRUCTURED_RAG,True,155,128,3206.9
EXT-ADVERSARIAL-0061,C7_GRAPH_STRUCTURED_RAG,True,168,128,3206.9
EXT-ADVERSARIAL-0063,C7_GRAPH_STRUCTURED_RAG,True,173,121,3206.9
EXT-ADVERSARIAL-0071,C7_GRAPH_STRUCTURED_RAG,True,166,128,3206.9
EXT-ADVERSARIAL-0073,C7_GRAPH_STRUCTURED_RAG,True,185,128,3206.9
EXT-ADVERSARIAL-0076,C7_GRAPH_STRUCTURED_RAG,True,143,117,3233.655
EXT-ADVERSARIAL-0078,C7_GRAPH_STRUCTURED_RAG,True,152,128,3233.655
EXT-ADVERSARIAL-0082,C7_GRAPH_STRUCTURED_RAG,True,155,128,3233.655
EXT-ADVERSARIAL-0084,C7_GRAPH_STRUCTURED_RAG,True,154,128,3233.655
EXT-ADVERSARIAL-0085,C7_GRAPH_STRUCTURED_RAG,True,195,112,3233.655
EXT-ADVERSARIAL-0089,C7_GRAPH_STRUCTURED_RAG,True,181,128,3233.655
EXT-ADVERSARIAL-0093,C7_GRAPH_STRUCTURED_RAG,True,175,128,3233.655
EXT-ADVERSARIAL-0095,C7_GRAPH_STRUCTURED_RAG,True,195,90,3233.655
EXT-ADVERSARIAL-0097,C7_GRAPH_STRUCTURED_RAG,True,185,128,3206.9
EXT-ADVERSARIAL-0098,C7_GRAPH_STRUCTURED_RAG,True,151,128,3206.9
EXT-AMBIGUOUS-0003,C7_GRAPH_STRUCTURED_RAG,True,153,69,3206.9
EXT-AMBIGUOUS-0004,C7_GRAPH_STRUCTURED_RAG,True,133,68,3206.9
EXT-AMBIGUOUS-0014,C7_GRAPH_STRUCTURED_RAG,True,133,68,3206.9
EXT-AMBIGUOUS-0015,C7_GRAPH_STRUCTURED_RAG,True,153,69,3206.9
EXT-AMBIGUOUS-0024,C7_GRAPH_STRUCTURED_RAG,True,133,68,3206.9
EXT-AMBIGUOUS-0026,C7_GRAPH_STRUCTURED_RAG,True,133,68,3206.9
EXT-AMBIGUOUS-0028,C7_GRAPH_STRUCTURED_RAG,True,133,68,2932.315
EXT-AMBIGUOUS-0033,C7_GRAPH_STRUCTURED_RAG,True,153,69,2932.315
EXT-AMBIGUOUS-0035,C7_GRAPH_STRUCTURED_RAG,True,153,69,2932.315
EXT-AMBIGUOUS-0039,C7_GRAPH_STRUCTURED_RAG,True,153,69,2932.315
EXT-AMBIGUOUS-0041,C7_GRAPH_STRUCTURED_RAG,True,153,69,2932.315
EXT-AMBIGUOUS-0044,C7_GRAPH_STRUCTURED_RAG,True,133,68,2932.315
EXT-AMBIGUOUS-0049,C7_GRAPH_STRUCTURED_RAG,True,153,69,2932.315
EXT-AMBIGUOUS-0050,C7_GRAPH_STRUCTURED_RAG,True,133,68,2932.315
EXT-INVALID_ENTITY-0004,C7_GRAPH_STRUCTURED_RAG,True,151,128,3180.647
EXT-INVALID_ENTITY-0006,C7_GRAPH_STRUCTURED_RAG,True,141,16,3180.647
EXT-INVALID_ENTITY-0009,C7_GRAPH_STRUCTURED_RAG,True,160,128,3180.647
EXT-INVALID_ENTITY-0011,C7_GRAPH_STRUCTURED_RAG,True,153,128,3180.647
EXT-INVALID_ENTITY-0013,C7_GRAPH_STRUCTURED_RAG,True,177,128,3180.647
EXT-INVALID_ENTITY-0022,C7_GRAPH_STRUCTURED_RAG,True,149,33,3180.647
EXT-INVALID_ENTITY-0026,C7_GRAPH_STRUCTURED_RAG,True,143,31,3180.647
EXT-INVALID_ENTITY-0033,C7_GRAPH_STRUCTURED_RAG,True,160,128,3180.647
EXT-INVALID_ENTITY-0034,C7_GRAPH_STRUCTURED_RAG,True,151,128,3194.82
EXT-INVALID_ENTITY-0035,C7_GRAPH_STRUCTURED_RAG,True,182,128,3194.82
EXT-INVALID_ENTITY-0036,C7_GRAPH_STRUCTURED_RAG,True,140,32,3194.82
EXT-INVALID_ENTITY-0037,C7_GRAPH_STRUCTURED_RAG,True,177,128,3194.82
EXT-INVALID_ENTITY-0038,C7_GRAPH_STRUCTURED_RAG,True,146,126,3194.82
EXT-INVALID_ENTITY-0039,C7_GRAPH_STRUCTURED_RAG,True,160,128,3194.82
EXT-INVALID_ENTITY-0040,C7_GRAPH_STRUCTURED_RAG,True,149,91,3194.82
EXT-INVALID_ENTITY-0042,C7_GRAPH_STRUCTURED_RAG,True,150,33,3194.82
EXT-INVALID_ENTITY-0043,C7_GRAPH_STRUCTURED_RAG,True,175,128,3204.367
EXT-INVALID_ENTITY-0045,C7_GRAPH_STRUCTURED_RAG,True,184,114,3204.367
EXT-INVALID_ENTITY-0047,C7_GRAPH_STRUCTURED_RAG,True,174,128,3204.367
EXT-INVALID_ENTITY-0050,C7_GRAPH_STRUCTURED_RAG,True,149,120,3204.367
EXT-INVALID_ENTITY-0053,C7_GRAPH_STRUCTURED_RAG,True,175,128,3204.367
EXT-INVALID_ENTITY-0054,C7_GRAPH_STRUCTURED_RAG,True,150,33,3204.367
EXT-INVALID_ENTITY-0065,C7_GRAPH_STRUCTURED_RAG,True,181,101,3204.367
EXT-INVALID_ENTITY-0066,C7_GRAPH_STRUCTURED_RAG,True,143,31,3204.367
EXT-INVALID_ENTITY-0069,C7_GRAPH_STRUCTURED_RAG,True,160,128,3173.927
EXT-INVALID_ENTITY-0070,C7_GRAPH_STRUCTURED_RAG,True,147,102,3173.927
EXT-INVALID_ENTITY-0073,C7_GRAPH_STRUCTURED_RAG,True,174,128,3173.927
EXT-INVALID_ENTITY-0077,C7_GRAPH_STRUCTURED_RAG,True,175,128,3173.927
EXT-INVALID_ENTITY-0078,C7_GRAPH_STRUCTURED_RAG,True,149,128,3173.927
EXT-INVALID_ENTITY-0079,C7_GRAPH_STRUCTURED_RAG,True,174,26,3173.927
EXT-INVALID_ENTITY-0080,C7_GRAPH_STRUCTURED_RAG,True,149,85,3173.927
EXT-INVALID_ENTITY-0083,C7_GRAPH_STRUCTURED_RAG,True,172,128,3173.927
EXT-INVALID_ENTITY-0084,C7_GRAPH_STRUCTURED_RAG,True,150,33,3180.647
EXT-INVALID_ENTITY-0086,C7_GRAPH_STRUCTURED_RAG,True,141,16,3180.647
EXT-INVALID_ENTITY-0093,C7_GRAPH_STRUCTURED_RAG,True,163,128,3180.647
EXT-INVALID_ENTITY-0098,C7_GRAPH_STRUCTURED_RAG,True,148,128,3180.647
EXT-NUMERIC_PROVENANCE-0008,C7_GRAPH_STRUCTURED_RAG,True,146,128,3180.647
EXT-NUMERIC_PROVENANCE-0009,C7_GRAPH_STRUCTURED_RAG,True,159,63,3180.647
EXT-NUMERIC_PROVENANCE-0012,C7_GRAPH_STRUCTURED_RAG,True,147,31,3180.647
EXT-NUMERIC_PROVENANCE-0013,C7_GRAPH_STRUCTURED_RAG,True,177,128,3180.647
EXT-NUMERIC_PROVENANCE-0015,C7_GRAPH_STRUCTURED_RAG,True,183,84,3202.211
EXT-NUMERIC_PROVENANCE-0016,C7_GRAPH_STRUCTURED_RAG,True,142,32,3202.211
EXT-NUMERIC_PROVENANCE-0017,C7_GRAPH_STRUCTURED_RAG,True,170,128,3202.211
EXT-NUMERIC_PROVENANCE-0018,C7_GRAPH_STRUCTURED_RAG,True,150,128,3202.211
EXT-NUMERIC_PROVENANCE-0019,C7_GRAPH_STRUCTURED_RAG,True,173,128,3202.211
EXT-NUMERIC_PROVENANCE-0020,C7_GRAPH_STRUCTURED_RAG,True,146,30,3202.211
EXT-NUMERIC_PROVENANCE-0021,C7_GRAPH_STRUCTURED_RAG,True,156,32,3202.211
EXT-NUMERIC_PROVENANCE-0029,C7_GRAPH_STRUCTURED_RAG,True,170,128,3202.211
EXT-NUMERIC_PROVENANCE-0031,C7_GRAPH_STRUCTURED_RAG,True,154,128,3192.336
EXT-NUMERIC_PROVENANCE-0033,C7_GRAPH_STRUCTURED_RAG,True,159,128,3192.336
EXT-NUMERIC_PROVENANCE-0035,C7_GRAPH_STRUCTURED_RAG,True,181,101,3192.336
EXT-NUMERIC_PROVENANCE-0038,C7_GRAPH_STRUCTURED_RAG,True,145,128,3192.336
EXT-NUMERIC_PROVENANCE-0039,C7_GRAPH_STRUCTURED_RAG,True,159,63,3192.336
EXT-NUMERIC_PROVENANCE-0047,C7_GRAPH_STRUCTURED_RAG,True,173,128,3192.336
EXT-PAIR-0001-KO,C7_GRAPH_STRUCTURED_RAG,True,152,128,3192.336
EXT-PAIR-0004-EN,C7_GRAPH_STRUCTURED_RAG,True,151,128,3192.336
EXT-PAIR-0004-KO,C7_GRAPH_STRUCTURED_RAG,True,177,128,3180.647
EXT-PAIR-0007-EN,C7_GRAPH_STRUCTURED_RAG,True,148,35,3180.647
EXT-PAIR-0009-EN,C7_GRAPH_STRUCTURED_RAG,True,149,128,3180.647
EXT-PAIR-0010-EN,C7_GRAPH_STRUCTURED_RAG,True,146,30,3180.647
EXT-PAIR-0013-EN,C7_GRAPH_STRUCTURED_RAG,True,151,32,3180.647
EXT-PAIR-0013-KO,C7_GRAPH_STRUCTURED_RAG,True,177,128,3180.647
EXT-PAIR-0021-KO,C7_GRAPH_STRUCTURED_RAG,True,156,32,3180.647
EXT-PAIR-0026-EN,C7_GRAPH_STRUCTURED_RAG,True,140,27,3180.647
EXT-PAIR-0026-KO,C7_GRAPH_STRUCTURED_RAG,True,153,128,3202.211
EXT-PAIR-0027-KO,C7_GRAPH_STRUCTURED_RAG,True,162,128,3202.211
EXT-PAIR-0029-KO,C7_GRAPH_STRUCTURED_RAG,True,171,128,3202.211
EXT-PAIR-0030-EN,C7_GRAPH_STRUCTURED_RAG,True,149,128,3202.211
EXT-PAIR-0034-EN,C7_GRAPH_STRUCTURED_RAG,True,151,128,3202.211
EXT-PAIR-0035-KO,C7_GRAPH_STRUCTURED_RAG,True,183,84,3202.211
EXT-PAIR-0039-KO,C7_GRAPH_STRUCTURED_RAG,True,162,128,3202.211
EXT-PAIR-0040-EN,C7_GRAPH_STRUCTURED_RAG,True,147,81,3202.211
EXT-PAIR-0041-EN,C7_GRAPH_STRUCTURED_RAG,True,142,31,3180.647
EXT-PAIR-0043-KO,C7_GRAPH_STRUCTURED_RAG,True,177,128,3180.647
EXT-PAIR-0047-KO,C7_GRAPH_STRUCTURED_RAG,True,171,128,3180.647
